year,make,model,trim,body,transmission,vin,state,condition,odometer,color,mmr,sellingprice
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f82fg108651,md,47,19108,silver,22900,22200
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f80fga34957,tn,49,17899,—,31200,32500
2015,Ford,F-250 Super Duty,Lariat,Crew Cab,automatic,1ft7w2bt6fea82327,tn,44,14419,—,48400,49500
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f81fg105904,nj,38,13888,black,23000,23200
2015,Ford,Fusion,SE,Sedan,automatic,1fa6p0h77f5104297,nj,43,13971,blue,17850,18500
2015,GMC,Acadia,SLT-1,SUV,automatic,1gkkrrkd7fj120243,az,45,12031,white,32000,32100
2015,Jeep,Wrangler,Unlimited Freedom Edition,SUV,automatic,1c4bjwdgxfl590215,ca,5,553,red,36700,48000
2015,Jeep,Wrangler,Unlimited Freedom Edition,SUV,automatic,1c4bjwdgxfl590232,ca,5,538,green,36700,43000
2015,Jeep,Wrangler,Unlimited Rubicon Hard Rock,SUV,automatic,1c4hjwfg1fl579434,pa,4,14,brown,33400,35700
2015,Kia,Forte,LX,Sedan,automatic,knafx4a6xf5262200,fl,5,3760,white,13000,14700
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy4f0431559,ca,46,26930,silver,18300,18500
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy9f0437580,nv,43,28896,gray,19600,20100
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy1f0433088,ca,44,23590,gray,18650,18500
2015,Kia,Sorento,LX,SUV,automatic,5xykt4a78fg597694,tx,5,2129,silver,20000,21000
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg571060,or,2,15309,gray,20200,16800
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a67fg551372,ga,43,9337,gray,19500,19200
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy6f0439206,ca,43,22425,gray,20400,20000
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap4fn310050,sc,2,16247,white,16150,13200
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb5f1315794,co,36,5355,silver,23000,24000
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap5fn312535,ca,1,15830,gray,16250,11600
2015,Toyota,Corolla,LE,Sedan,automatic,2t1burhe7fc335529,nc,5,230,gray,15350,15400
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb3f2301967,co,44,13876,blue,22700,23500
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap6fc143976,ca,5,1284,black,16600,17600
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap2fl808187,il,42,16490,blue,11100,9200
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap4fc181576,tn,49,22,—,16450,17400
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb3f2314184,co,37,13613,black,22800,23500
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap2fn315814,ca,46,18181,white,16050,16600
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb6f2301087,co,37,17512,black,22900,23000
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb4f2301119,co,42,16106,black,22700,23500
2015,Chevrolet,Silverado 2500HD,LTZ,Crew Cab,automatic,1gc1kwe88ff164828,mo,42,19150,black,46400,47250
2015,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11f5sl3ff128335,ne,36,14967,gray,18900,19800
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f88fga03987,tx,45,17401,—,31300,31400
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f82fga15195,tx,44,21458,—,31200,30300
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f88fga15461,tx,43,19814,—,31300,31400
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f82fga20638,tx,42,16748,—,31400,30600
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f83fg108707,tx,37,15267,—,23000,22500
2015,Kia,Soul,+,Wagon,automatic,kndjp3a50f7749134,ne,43,10305,red,14300,14500
2015,Toyota,Tacoma,V6,Double Cab,manual,5tflu4en2fx118046,nv,5,1322,white,30900,30900
2015,BMW,3 Series,328i xDrive SULEV,Sedan,automatic,wba3b5c52fp653938,nj,23,1653,black,38100,26900
2015,Audi,A3,2.0 TFSI Premium Plus quattro,Sedan,automatic,wauefgff9f1009482,wa,5,7635,gray,28300,29800
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue80ff158249,tx,41,18454,white,35400,34500
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue81ff155943,tx,48,32914,white,34800,34500
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue83ff145320,tx,43,27026,white,34000,35100
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve89ff105488,tx,4,30818,white,39900,41500
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve81ff103928,tx,3,32466,white,39800,41500
2015,Chevrolet,Silverado 2500HD,Work Truck,Crew Cab,automatic,1gc1kue83ff131711,tx,46,31986,white,33700,35100
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnflfek4f6212826,nj,1,2119,black,22100,10900
2015,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11f5sl3fu105228,fl,3,7788,silver,19350,19100
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11c5sl9ff103058,fl,3,11578,black,17300,17100
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11c5slxff107801,pa,46,2311,silver,18250,17500
2015,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11f5sl6ff127115,oh,5,16905,black,18400,18500
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f86fga20695,wa,45,17326,black,33200,33400
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt5fga29035,co,41,22170,black,36300,36900
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f89fgb22797,il,49,24,white,33600,36200
2015,Honda,Fit,EX,Hatchback,automatic,3hggk5h85fm701205,il,48,24,silver,13750,16500
2015,Kia,Forte,LX,Sedan,automatic,knafk4a66f5301573,fl,48,9733,silver,12700,13600
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af9fh009950,wi,1,13226,black,16200,11200
2015,GMC,Yukon XL,SLT,SUV,automatic,1gks1hkc3fr140080,fl,4,1567,white,47600,49600
2015,Honda,Fit,EX,Hatchback,automatic,3hggk5h84fm700983,il,49,20,black,13750,17000
2015,Honda,Fit,EX,Hatchback,automatic,3hggk5h84fm700952,il,49,23,black,13750,16400
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3apxfc127649,nc,48,763,gray,16600,17400
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a62fg576051,fl,42,11202,gray,19450,18900
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap5fc132970,nj,48,1378,white,16500,17300
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy1f0433639,nv,43,18388,gray,19200,18800
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy8f0436473,nv,34,17507,blue,19300,19000
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u66f1169541,nv,32,18466,gray,17300,18200
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u64f1169330,nv,44,16614,black,17350,17900
2015,Mazda,Mazda6,i Touring,Sedan,automatic,jm1gj1v68f1164212,mi,41,10887,black,18850,19400
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb8f2609321,tn,41,10072,black,30000,29500
2015,Toyota,Tacoma,V6,Double Cab,automatic,3tmlu4en8fm164664,va,5,8484,black,31800,30900
2015,Toyota,Corolla,LE,Sedan,automatic,2t1burhe0fc241363,fl,32,2995,gold,15200,14500
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb9f2613393,fl,48,14477,white,29500,29900
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv140meb9f1207907,fl,39,11085,black,28000,27550
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp0fl374643,nv,5,3177,silver,11350,13600
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv140meb1f1207481,fl,4,15086,gray,24100,24050
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb3f1315812,tn,45,16706,white,22900,23600
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv126mfb5f1315462,tn,44,12857,black,23100,23600
2015,Volvo,V60,T5,Wagon,automatic,yv1612sbxf1209275,fl,44,14603,white,28600,28500
2015,Toyota,Corolla,LE,Sedan,automatic,5yfburhe7fp196180,ca,1,1346,white,15250,12400
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv126meb3f1208122,tn,38,10871,white,27800,27000
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc8fh430211,pa,5,9698,white,23400,24400
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb2f2613753,fl,38,11725,silver,29700,29550
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv140meb2f1207537,fl,44,18375,silver,23800,24800
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb1f2314331,tn,48,13697,gray,23000,23600
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb8f2610081,fl,49,11658,white,29700,30050
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb4f2602656,fl,45,11153,gold,29800,30050
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv140meb4f1207216,tn,45,19197,white,27700,27500
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv140meb3f1207630,fl,44,18630,black,23800,24200
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb5f1314807,tn,45,15330,white,24000,23800
2015,Volvo,V60,T5,Wagon,automatic,yv1612sb3f1209070,tn,41,9516,white,28600,29000
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv126meb0f1208076,tn,43,8367,gray,28000,27000
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp3fl362177,nv,43,2128,blue,11450,12600
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb3f2614233,fl,28,10545,white,30100,29700
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb7f2609956,fl,43,17426,beige,29300,29400
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv140meb3f1207725,fl,41,12852,white,27900,28050
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb7f2610301,tn,42,14157,silver,29600,29500
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb7f2609620,tn,49,15375,silver,29700,30000
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdbxf2612818,co,48,12805,white,30000,29700
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb7f2601927,fl,45,16289,white,29400,30000
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb0f2613475,fl,49,15402,black,29500,30050
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb2f2610299,tn,49,15131,white,29800,29500
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb6f2609947,tn,48,17110,black,29800,29500
2015,Cadillac,Escalade,Luxury,SUV,automatic,1gys3bkj9fr222942,fl,48,11754,black,69000,70000
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc1fr246747,ga,35,19509,black,41800,43000
2015,Chevrolet,Sonic,LT,Hatchback,automatic,1g1jc6sh1f4104766,tx,31,10149,black,15350,8600
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc5fr238232,fl,27,9722,white,42700,39000
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl7ff177785,ga,2,2720,gold,18200,8700
2015,Chrysler,200,S,Sedan,automatic,1c3cccbb0fn598692,tx,3,7777,gray,17300,12000
2015,Kia,Soul,+,Wagon,automatic,kndjp3a59f7116194,pa,49,12500,blue,14200,15300
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy3f0434064,fl,43,20802,gray,18900,17600
2015,BMW,3 Series,328i,Sedan,automatic,wba3a5c54ff606323,ca,4,11478,silver,33900,28500
2015,BMW,3 Series,328i,Sedan,automatic,wba3a5c54ff606371,ga,48,14085,white,33300,29000
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb9f2613075,wa,49,11044,gold,30000,30000
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb4f1196778,wa,44,11089,beige,32500,34000
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl3ff130060,tn,43,15232,—,17250,17600
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnalbek0f6105579,tn,43,17285,black,20200,21500
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl8ff119460,ca,39,16698,white,16450,17000
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc7fr148130,tn,44,32147,white,41100,40500
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc1fr104723,tx,5,13359,white,42500,44800
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab5fn534570,az,45,4505,gray,16250,17000
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrhkd0fj120730,tn,44,26230,white,26300,26400
2015,Chrysler,200,C,Sedan,automatic,1c3ccccb0fn525126,tx,42,15243,white,17500,19000
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb1fd129406,ca,1,1894,gray,14300,12400
2015,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej8fm105578,tx,45,19564,—,10950,12300
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f80fga15654,mo,42,18391,—,32900,33000
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt1fga28979,co,41,13474,burgundy,36900,36500
2015,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej7fm108178,tx,42,19876,—,10950,12300
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f8xfga15452,co,48,15720,black,33200,33100
2015,Kia,Optima,LX,Sedan,automatic,knagm4a71f5531254,md,5,3644,blue,16450,15600
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg578945,tx,44,7474,red,21300,21500
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg4fl500355,tn,5,10528,white,29400,29400
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg591667,tx,47,9640,white,21000,21100
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg592337,tx,47,1683,silver,21900,22100
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg8fl500469,tn,5,11361,silver,29100,29000
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af3fh014853,ca,2,11845,silver,16200,8100
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d40f6018842,tx,5,11214,black,39600,39000
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a77fg358452,tx,45,46263,silver,14350,14700
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg586819,nc,42,13255,black,20600,18900
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d49f6019021,tx,5,8301,white,39700,39750
2015,Kia,Sorento,LX,SUV,automatic,5xyktca6xfg585810,tx,47,7349,purple,21300,21800
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d42f6019801,tx,48,7940,brown,39700,39500
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg573331,tx,45,14077,burgundy,19400,19200
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a69fg572496,tx,5,6254,silver,19850,20100
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a62fg574560,tx,46,6497,gray,19850,19400
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a66fg573671,tx,5,6491,white,19850,20300
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg574768,tx,47,7073,silver,19800,19600
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg594730,tx,5,10058,black,21000,21500
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg572213,tx,47,8472,silver,19700,19500
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a62fg573344,tx,5,10581,burgundy,19600,19400
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg600460,tx,5,18553,white,20000,20600
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a69fg572210,tx,41,15064,silver,19350,19300
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg586196,tx,5,15493,silver,20400,20300
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a68fg588284,nc,5,4945,black,19750,19500
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a68fg573669,tx,42,10983,white,19600,20000
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg572485,tx,42,11978,silver,19550,20800
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a60fg572516,tx,49,10038,gray,19650,20900
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a60fg552332,tx,49,14704,gray,19400,19700
2015,Kia,Sorento,LX,SUV,automatic,5xyktca63fg584854,tx,45,10602,black,20900,21100
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg571686,tx,5,14110,white,20500,20700
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg575001,tx,49,14302,silver,19400,19800
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg572518,tx,5,12026,gray,19550,20500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg571886,tx,43,20324,black,19850,21100
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg567163,tx,5,19843,black,19900,20500
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a61fg572220,tx,5,8264,silver,19750,20600
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a60fg572242,tx,49,10646,silver,19600,19300
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a63fg574549,tx,48,13062,gray,19450,19500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca64fg600401,tx,43,13867,white,20600,21100
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a65fg571927,tx,5,6306,black,19850,19800
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg600217,tx,5,12166,silver,20700,21100
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg564255,tx,49,14368,burgundy,20500,20300
2015,Lexus,RX 350,Base,SUV,automatic,2t2bk1ba1fc267527,fl,49,6816,black,42100,44400
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy7f0435430,tx,49,21366,white,18800,19200
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap9fn321402,wi,1,19883,gray,15950,6100
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp2fl375986,nj,1,7590,gray,12000,9250
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap8fn381655,ca,2,1327,black,16650,12100
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7apxfl826694,in,2,9913,white,11950,4500
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy9f0434621,tx,41,20432,black,18950,19200
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap7fl835448,ca,49,3461,gray,12400,13100
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp1fl374960,ca,5,2352,red,11400,12900
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy0f0432224,tx,37,20377,red,19050,19200
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy8f0434836,tx,44,20978,white,18850,19300
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy6f0439095,tx,42,20203,gray,18950,19300
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv126meb6f1207773,wa,46,12331,black,27900,28000
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb6f2314390,ga,43,12865,gray,22900,23500
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv126meb6f1207790,wa,44,11491,gray,27900,28000
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb8f2314228,ga,46,16872,black,22800,23500
2015,BMW,3 Series,328i,Sedan,automatic,wba3a5c54ff606211,ca,49,15077,white,32600,28500
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc8fr152221,fl,46,19908,gray,41800,42700
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh108479,fl,44,1444,brown,16200,16400
2015,Kia,Soul,Base,Wagon,manual,kndjn2a21f7128491,nc,45,8011,black,13850,13700
2015,BMW,3 Series,328i,Sedan,automatic,wba3a5c52ff606434,fl,44,14054,silver,33800,28800
2015,Cadillac,Escalade,Luxury,SUV,automatic,1gys4bkj0fr224530,nj,45,12008,black,70000,72500
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc3fr206808,nj,49,14156,black,52600,52500
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc4fr197482,nj,46,18469,black,55100,55000
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg1fl500488,fl,42,11738,black,28500,31000
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg8fl500486,fl,47,9981,black,28700,31600
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg4fl500484,fl,45,10601,black,28600,31900
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh122141,nj,1,2354,red,16350,9500
2015,Kia,Sorento,LX,SUV,automatic,5xyktda68fg566145,oh,49,3140,black,21700,21400
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg556588,oh,5,6027,silver,21500,21500
2015,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba7fc152333,fl,46,9100,white,40000,42600
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap4fn318813,fl,28,14688,red,16250,14800
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c58fvz93618,oh,49,7176,blue,32600,31000
2015,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c51fd872098,oh,42,4253,black,51800,53000
2015,BMW,3 Series,328i SULEV,Sedan,automatic,wba3c1c52fp851487,nv,19,3542,black,36300,28250
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap8fl813457,ca,1,11938,white,11800,5700
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap9fc163753,fl,43,1854,white,16650,15800
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp2fl374109,il,5,1199,blue,11450,11000
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb7f2302233,az,4,12407,blue,22900,23400
2015,Toyota,Corolla,LE,Sedan,automatic,5yfburhe0fp207214,tx,48,6777,blue,15050,15300
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb7f2614581,az,47,6047,black,29900,30000
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb5f2574565,az,48,16051,gray,29600,29400
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb3f2613244,az,47,11365,beige,29700,29500
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb1f2597728,az,43,11910,silver,29700,29500
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb2f2564091,az,5,15612,gray,29600,29400
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdbxf2597520,az,48,12132,gray,29800,29500
2015,BMW,Z4,sDrive35i,Convertible,automatic,wbalm7c5xfj798833,oh,45,3698,black,49800,51500
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c51fvy29310,oh,47,12518,gray,34700,34250
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c54fvy32542,oh,49,7705,gray,35500,37750
2015,BMW,Z4,sDrive28i,Convertible,automatic,wball5c50fp557044,oh,44,3812,black,44900,42750
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c53fvy26831,oh,5,6977,—,35700,35750
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve83ff145811,tx,4,9998,silver,42300,41000
2015,BMW,X1,xDrive35i,SUV,automatic,wbavm5c51fvv93648,oh,43,7718,—,35200,36750
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnalbek3f6165579,fl,2,8833,white,20500,15800
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc9fr203439,fl,38,16965,black,49500,51000
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc6fr206194,fl,41,16293,red,52200,51500
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc2fr225855,ne,36,23146,black,46200,46500
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc0fr218361,ca,43,18892,black,54500,55000
2015,Chevrolet,Impala,LTZ,Sedan,automatic,2g1165s32f9122602,in,2,13131,red,25800,16900
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkcxfr208319,fl,35,13575,beige,52600,52000
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5slxff150788,fl,28,10058,silver,17300,15200
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkcxfr212256,fl,3,17184,purple,42300,41500
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc5fr207093,fl,43,18280,white,51900,52700
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkc3fr220760,fl,43,21494,black,43500,43700
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb2fd129110,tx,28,2743,gray,13950,13400
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb9fd141769,mi,4,4073,black,13650,14400
2015,Chrysler,200,S,Sedan,automatic,1c3cccdg0fn522866,mo,39,4486,white,21700,21000
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab9fn580757,ca,2,7410,gray,15400,7700
2015,GMC,Sierra 2500HD,Denali,Crew Cab,automatic,1gt120e81ff134437,ga,48,24410,—,55400,54000
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f88fg108900,pa,43,13222,gray,23100,23300
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f82fg106169,pa,49,12314,black,23100,23500
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f86fg109026,pa,44,18635,silver,22800,22000
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt9feb11707,va,44,14086,white,38600,38500
2015,GMC,Sierra 2500HD,Denali,Crew Cab,automatic,1gt120e86ff156644,ca,49,7132,white,55800,57750
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt3feb04736,tx,35,24301,—,38200,38000
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt9fea97873,pa,48,15009,white,38600,39000
2015,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej1fm118494,ca,1,8935,white,11250,5200
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h79fr125407,pa,5,15,red,18150,18600
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af3fh025447,ca,2,13625,red,16200,6200
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae8fh551414,ga,38,15989,red,14000,12900
